,v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,yWendu,bWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi,h_3,h_9,l_3,l_9,h_price_pred,l_price_pred
38,洋白菜,1.5,1.7,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,9.033333333333333,5.800000000000001,7.566666666666663,4.844444444444445,2.767240192704762,2.1689091534755716
39,生菜,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.433333333333334,5.300000000000001,4.466666666666662,4.388888888888889,5.393103448275863,4.001724137931034
40,韭菜,5.0,5.5,4.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.766666666666667,5.322222222222224,2.1999999999999957,4.411111111111112,5.143103448275864,4.237068965517242
41,白萝卜,1.5,1.8,1.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,4.066666666666667,5.377777777777779,3.3999999999999964,4.477777777777778,2.767240192704762,2.1689091534755716
42,胡萝卜,3.0,3.3,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,4.1000000000000005,5.066666666666667,3.366666666666663,4.155555555555556,2.767240192704762,2.1689091534755716
43,土豆,1.9,2.2,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,3.5333333333333337,5.188888888888889,2.8999999999999964,4.288888888888889,2.767240192704762,2.1689091534755716
44,葱头,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.4333333333333336,5.177777777777779,1.8666666666666627,4.277777777777779,2.767240192704762,2.1689091534755716
45,大葱,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.766666666666667,4.1000000000000005,2.1666666666666625,3.333333333333334,2.767240192704762,2.1689091534755716
46,生姜,7.0,7.8,6.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,3.4333333333333336,3.244444444444445,2.766666666666662,2.622222222222223,7.745454545454546,6.645454545454545
47,大蒜,8.2,8.8,7.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.300000000000001,3.933333333333333,4.399999999999996,3.222222222222223,8.8,7.8
48,芹菜,4.8,5.2,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,7.300000000000001,4.722222222222222,6.333333333333329,3.9555555555555566,4.386486486486482,3.5535135135135145
49,莴笋,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,7.266666666666667,4.7444444444444445,6.199999999999996,3.9555555555555566,2.767240192704762,2.1689091534755716
50,蒜薹,9.5,10.0,8.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.6000000000000005,4.444444444444445,4.6666666666666625,3.6444444444444457,10.5,8.5
51,西红柿,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,6.0,5.355555555555556,4.733333333333328,4.411111111111112,2.767240192704762,2.1689091534755716
52,尖椒,5.5,6.2,5.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,6.033333333333334,5.577777777777778,4.866666666666661,4.6111111111111125,6.769999999999999,5.527500000000002
53,青椒,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,7.166666666666667,6.022222222222222,5.9666666666666615,5.011111111111112,3.997513812154699,2.7691988950276243
54,茄子,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.433333333333334,6.2444444444444445,4.699999999999995,5.255555555555556,3.997513812154699,2.7691988950276243
55,黄瓜,4.3,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.333333333333333,6.211111111111112,4.566666666666661,5.211111111111112,3.997513812154699,2.7691988950276243
56,南瓜,1.8,2.1,1.45,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,4.800000000000001,5.855555555555557,4.133333333333327,4.922222222222223,2.767240192704762,2.1689091534755716
57,冬瓜,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,3.900000000000001,5.1111111111111125,3.21666666666666,4.216666666666669,2.767240192704762,2.1689091534755716
58,香菇,11.0,12.5,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.9666666666666672,4.7777777777777795,2.4166666666666603,3.950000000000001,12.5,10.5
59,金针菇,11.5,12.5,11.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.600000000000001,5.855555555555558,4.583333333333328,4.894444444444446,12.5,11.0
60,大白菜,1.3,1.6,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,9.066666666666668,6.1333333333333355,7.766666666666661,5.227777777777779,3.997513812154699,2.7691988950276243
61,洋白菜,1.5,1.7,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,8.866666666666669,5.722222222222225,7.56666666666666,4.850000000000001,2.767240192704762,2.1689091534755716
62,生菜,4.8,5.2,4.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.266666666666668,5.222222222222225,4.466666666666661,4.394444444444447,5.393103448275863,4.001724137931034
63,韭菜,5.2,5.6,5.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,2.8333333333333344,5.266666666666669,2.266666666666661,4.416666666666668,5.143103448275864,4.237068965517242
64,白萝卜,1.5,1.8,1.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,4.166666666666668,5.333333333333337,3.533333333333328,4.505555555555556,2.767240192704762,2.1689091534755716
65,胡萝卜,2.9,3.2,2.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,4.200000000000002,5.022222222222225,3.4999999999999947,4.1833333333333345,2.767240192704762,2.1689091534755716
66,土豆,1.8,2.1,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,3.533333333333335,5.1444444444444475,2.9333333333333282,4.322222222222224,2.767240192704762,2.1689091534755716
67,葱头,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,2.3666666666666685,5.133333333333336,1.7999999999999947,4.300000000000002,2.767240192704762,2.1689091534755716
68,大葱,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,2.7000000000000015,4.055555555555558,2.0999999999999948,3.3555555555555574,2.767240192704762,2.1689091534755716
69,生姜,7.0,7.8,6.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,3.400000000000002,3.2555555555555578,2.7333333333333285,2.6444444444444466,7.496874999999999,6.421875000000003
70,大蒜,8.2,8.8,7.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.3000000000000025,3.944444444444446,4.399999999999995,3.2444444444444467,8.8,7.8
71,芹菜,4.7,5.1,4.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,7.300000000000003,4.733333333333334,6.333333333333329,3.9777777777777796,4.386486486486482,3.5535135135135145
72,莴笋,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,7.233333333333335,4.722222222222223,6.166666666666662,3.944444444444447,2.767240192704762,2.1689091534755716
73,蒜薹,9.5,10.0,8.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.566666666666669,4.411111111111111,4.633333333333328,3.6111111111111134,9.112499999999999,7.9125
74,西红柿,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.966666666666669,5.322222222222223,4.699999999999995,4.37777777777778,2.767240192704762,2.1689091534755716
75,尖椒,5.4,6.1,5.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,6.033333333333336,5.555555555555555,4.866666666666661,4.588888888888891,6.769999999999999,5.527500000000002
76,青椒,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,7.133333333333336,6.0,5.933333333333327,4.988888888888891,3.997513812154699,2.7691988950276243
77,茄子,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.400000000000003,6.222222222222222,4.666666666666661,5.233333333333336,3.997513812154699,2.7691988950276243
78,黄瓜,4.3,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.300000000000003,6.188888888888889,4.533333333333327,5.188888888888892,3.997513812154699,2.7691988950276243
79,南瓜,1.8,2.1,1.45,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,4.8000000000000025,5.833333333333334,4.133333333333327,4.900000000000002,2.767240192704762,2.1689091534755716
80,冬瓜,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,3.900000000000002,5.08888888888889,3.21666666666666,4.194444444444447,2.767240192704762,2.1689091534755716
81,大白菜,1.5,1.7,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.9666666666666686,4.766666666666668,2.4166666666666603,3.9388888888888918,2.767240192704762,2.1689091534755716
82,洋白菜,1.3,1.5,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.0000000000000018,4.644444444444447,1.4833333333333272,3.850000000000003,2.767240192704762,2.1689091534755716
83,生菜,4.5,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,1.8000000000000018,3.700000000000002,1.399999999999994,3.0944444444444477,4.96883116883117,3.87922077922078
84,韭菜,5.0,5.6,4.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.7333333333333356,3.666666666666669,2.1999999999999935,3.0500000000000034,5.143103448275864,4.237068965517242
85,白萝卜,1.4,1.6,1.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,4.033333333333336,3.6111111111111134,3.3999999999999937,3.0055555555555586,2.767240192704762,2.1689091534755716
86,胡萝卜,3.0,3.3,2.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,4.066666666666669,3.255555555555558,3.3666666666666605,2.6611111111111145,2.767240192704762,2.1689091534755716
87,土豆,1.8,2.1,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,3.500000000000002,3.066666666666669,2.8666666666666614,2.494444444444448,2.767240192704762,2.1689091534755716
88,葱头,2.4,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.3333333333333357,2.7888888888888914,1.7999999999999945,2.2277777777777814,2.767240192704762,2.1689091534755716
89,大葱,4.8,5.0,4.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.733333333333336,2.866666666666669,2.0999999999999943,2.2888888888888927,2.767240192704762,2.1689091534755716
90,生姜,7.0,7.8,6.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,3.300000000000003,3.1777777777777803,2.6999999999999944,2.5888888888888926,7.728571428571429,6.257142857142858
91,大蒜,8.4,8.8,7.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,5.200000000000004,3.8555555555555574,4.366666666666661,3.1888888888888927,9.5,8.5
92,芹菜,4.3,5.0,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,7.200000000000004,4.666666666666668,6.333333333333329,3.933333333333337,4.386486486486482,3.5535135135135145
