,v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,yWendu,bWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi,h_3,h_9,l_3,l_9,h_price_pred,l_price_pred
24,大蒜,8.2,8.8,7.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.6000000000000005,4.055555555555556,4.5333333333333306,3.266666666666667,8.921371035219458,7.670184921150939
25,芹菜,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,7.6000000000000005,4.844444444444445,6.466666666666664,4.0,4.9523116821046544,4.284737177148642
26,莴笋,2.4,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,7.266666666666667,4.822222222222223,6.199999999999997,4.0,2.846996082941789,2.05207200247047
27,蒜薹,9.5,10.0,8.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.533333333333334,4.522222222222222,4.666666666666663,3.688888888888889,9.936041196890047,7.898303963376058
28,西红柿,5.3,5.8,4.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.933333333333334,5.433333333333334,4.733333333333331,4.455555555555556,5.711865202880894,4.802759917130958
29,尖椒,5.8,6.2,5.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,6.2,5.711111111111112,4.966666666666665,4.688888888888889,6.3114387588158,5.4020294968689
30,青椒,4.5,4.8,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,7.333333333333333,6.155555555555556,6.0666666666666655,5.088888888888889,4.904878627065683,4.094134800896329
31,茄子,4.5,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.6000000000000005,6.377777777777778,4.733333333333332,5.311111111111111,5.222305940158215,4.147775986565984
32,黄瓜,4.2,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.333333333333333,6.2666666666666675,4.499999999999998,5.222222222222222,4.716690146465666,3.9125884289481907
33,南瓜,1.9,2.2,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,4.800000000000001,5.888888888888889,4.066666666666664,4.933333333333334,2.1058546130020512,1.5476989808701531
34,冬瓜,2.1,2.3,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,3.9333333333333336,5.155555555555556,3.266666666666664,4.2444444444444445,2.401224709545046,1.90206134107274
35,香菇,11.0,12.5,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,3.0333333333333337,4.855555555555556,2.466666666666664,3.9777777777777774,12.412132604832504,10.404933996714679
36,金针菇,12.0,13.0,11.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.666666666666667,5.933333333333334,4.63333333333333,4.922222222222222,12.945903596390052,10.896812200849027
37,大白菜,1.3,1.6,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,9.266666666666667,6.2666666666666675,7.766666666666663,5.2555555555555555,1.5197489518264655,0.940282433783256
38,洋白菜,1.5,1.7,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,9.033333333333333,5.800000000000001,7.566666666666663,4.844444444444445,1.7310123733264247,1.1099862180199207
39,生菜,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.433333333333334,5.300000000000001,4.466666666666662,4.388888888888889,4.869007157379439,4.298121279033646
40,韭菜,5.0,5.5,4.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.766666666666667,5.322222222222224,2.1999999999999957,4.411111111111112,5.567111470738227,4.874884490686268
41,白萝卜,1.5,1.8,1.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,4.066666666666667,5.377777777777779,3.3999999999999964,4.477777777777778,1.7579746980693272,1.400531758261208
42,胡萝卜,3.0,3.3,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,4.1000000000000005,5.066666666666667,3.366666666666663,4.155555555555556,3.3793348865437154,2.8949638045944464
43,土豆,1.9,2.2,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,3.5333333333333337,5.188888888888889,2.8999999999999964,4.288888888888889,2.125111463358429,1.5944034814372263
44,葱头,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.4333333333333336,5.177777777777779,1.8666666666666627,4.277777777777779,2.877766603452005,2.0731717778882452
45,大葱,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.766666666666667,4.1000000000000005,2.1666666666666625,3.333333333333334,3.7712590944719118,2.9671299834821836
46,生姜,7.0,7.8,6.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,3.4333333333333336,3.244444444444445,2.766666666666662,2.622222222222223,7.8702443147558565,6.66390341151309
47,大蒜,8.2,8.8,7.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.300000000000001,3.933333333333333,4.399999999999996,3.222222222222223,8.898426873331374,7.86513319162996
48,芹菜,4.8,5.2,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,7.300000000000001,4.722222222222222,6.333333333333329,3.9555555555555566,4.8429869716620555,4.106333280678697
49,莴笋,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,7.266666666666667,4.7444444444444445,6.199999999999996,3.9555555555555566,2.863218431815975,1.9147455587972564
50,蒜薹,9.5,10.0,8.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.6000000000000005,4.444444444444445,4.6666666666666625,3.6444444444444457,10.261990174397829,8.29930082471793
51,西红柿,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,6.0,5.355555555555556,4.733333333333328,4.411111111111112,4.536654394472258,4.1212663244360535
52,尖椒,5.5,6.2,5.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,6.033333333333334,5.577777777777778,4.866666666666661,4.6111111111111125,6.0661317846426535,5.316492084012975
53,青椒,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,7.166666666666667,6.022222222222222,5.9666666666666615,5.011111111111112,4.892572758203407,4.247646430043046
54,茄子,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.433333333333334,6.2444444444444445,4.699999999999995,5.255555555555556,4.89387685595252,4.1046278551620965
55,黄瓜,4.3,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.333333333333333,6.211111111111112,4.566666666666661,5.211111111111112,4.502282818918409,3.911250122410736
56,南瓜,1.8,2.1,1.45,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,4.800000000000001,5.855555555555557,4.133333333333327,4.922222222222223,2.188678285532261,1.5580823270946937
57,冬瓜,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,3.900000000000001,5.1111111111111125,3.21666666666666,4.216666666666669,2.072482634370222,1.6960696032719365
58,香菇,11.0,12.5,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.9666666666666672,4.7777777777777795,2.4166666666666603,3.950000000000001,12.43417646734946,10.402037126808757
59,金针菇,11.5,12.5,11.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.600000000000001,5.855555555555558,4.583333333333328,4.894444444444446,12.554686983713177,10.897729422427192
60,大白菜,1.3,1.6,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,9.066666666666668,6.1333333333333355,7.766666666666661,5.227777777777779,1.5041491365549993,1.1051195708429327
61,洋白菜,1.5,1.7,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,8.866666666666669,5.722222222222225,7.56666666666666,4.850000000000001,1.5413698565535903,1.0217314325250633
62,生菜,4.8,5.2,4.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.266666666666668,5.222222222222225,4.466666666666661,4.394444444444447,5.2638792570191475,4.48757609534721
63,韭菜,5.2,5.6,5.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,2.8333333333333344,5.266666666666669,2.266666666666661,4.416666666666668,5.66797340967046,5.058707699177219
64,白萝卜,1.5,1.8,1.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,4.166666666666668,5.333333333333337,3.533333333333328,4.505555555555556,1.8887005519002829,1.203269164613706
65,胡萝卜,2.9,3.2,2.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,4.200000000000002,5.022222222222225,3.4999999999999947,4.1833333333333345,3.4500304887772755,2.970717081582761
66,土豆,1.8,2.1,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,3.533333333333335,5.1444444444444475,2.9333333333333282,4.322222222222224,2.1526974186184926,1.6743040491594416
67,葱头,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,2.3666666666666685,5.133333333333336,1.7999999999999947,4.300000000000002,2.6653071721268122,2.01869990740741
68,大葱,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,2.7000000000000015,4.055555555555558,2.0999999999999948,3.3555555555555574,5.131368776408083,4.428806942675566
69,生姜,7.0,7.8,6.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,3.400000000000002,3.2555555555555578,2.7333333333333285,2.6444444444444466,8.641537324647478,7.451036928604937
70,大蒜,8.2,8.8,7.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.3000000000000025,3.944444444444446,4.399999999999995,3.2444444444444467,8.750137727338075,7.6348869481538735
71,芹菜,4.7,5.1,4.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,7.300000000000003,4.733333333333334,6.333333333333329,3.9777777777777796,5.177312051409508,4.1787605158627095
72,莴笋,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,7.233333333333335,4.722222222222223,6.166666666666662,3.944444444444447,2.906276533962596,2.0977579953502046
73,蒜薹,9.5,10.0,8.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.566666666666669,4.411111111111111,4.633333333333328,3.6111111111111134,9.442606461931774,8.383695851216164
74,西红柿,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.966666666666669,5.322222222222223,4.699999999999995,4.37777777777778,5.165598265116346,4.483661554088245
75,尖椒,5.4,6.1,5.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,6.033333333333336,5.555555555555555,4.866666666666661,4.588888888888891,6.163567641957398,5.274960087855646
76,青椒,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,7.133333333333336,6.0,5.933333333333327,4.988888888888891,4.891919115553453,4.2942746340932505
77,茄子,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.400000000000003,6.222222222222222,4.666666666666661,5.233333333333336,4.893128223928242,4.098622831628435
78,黄瓜,4.3,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.300000000000003,6.188888888888889,4.533333333333327,5.188888888888892,4.529454251675269,3.901166485325509
79,南瓜,1.8,2.1,1.45,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,4.8000000000000025,5.833333333333334,4.133333333333327,4.900000000000002,2.113987218251056,1.484370598166176
80,冬瓜,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,3.900000000000002,5.08888888888889,3.21666666666666,4.194444444444447,2.630242151136546,2.551754944944886
81,大白菜,1.5,1.7,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.9666666666666686,4.766666666666668,2.4166666666666603,3.9388888888888918,1.803764856190384,1.3070531497520714
82,洋白菜,1.3,1.5,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.0000000000000018,4.644444444444447,1.4833333333333272,3.850000000000003,1.595900800783626,1.1630603734673106
83,生菜,4.5,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,1.8000000000000018,3.700000000000002,1.399999999999994,3.0944444444444477,5.093418743585878,4.1118811653465785
84,韭菜,5.0,5.6,4.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.7333333333333356,3.666666666666669,2.1999999999999935,3.0500000000000034,4.550160674023142,3.678851372762209
85,白萝卜,1.4,1.6,1.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,4.033333333333336,3.6111111111111134,3.3999999999999937,3.0055555555555586,1.5012998698326143,1.2142658000667645
86,胡萝卜,3.0,3.3,2.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,4.066666666666669,3.255555555555558,3.3666666666666605,2.6611111111111145,3.2067829017288876,2.8184013645530763
87,土豆,1.8,2.1,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,3.500000000000002,3.066666666666669,2.8666666666666614,2.494444444444448,2.2146691503176053,2.1697357738929663
88,葱头,2.4,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.3333333333333357,2.7888888888888914,1.7999999999999945,2.2277777777777814,3.7512745031100194,2.8459562608328817
89,大葱,4.8,5.0,4.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.733333333333336,2.866666666666669,2.0999999999999943,2.2888888888888927,4.9151953357636184,4.432652326888098
90,生姜,7.0,7.8,6.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,3.300000000000003,3.1777777777777803,2.6999999999999944,2.5888888888888926,7.903435715684001,6.544224933405674
91,大蒜,8.4,8.8,7.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,5.200000000000004,3.8555555555555574,4.366666666666661,3.1888888888888927,8.666418719304518,7.267998578229204
