,v_name,v_price,h_price,l_price,v_market,area,source,updateTime,insertTime,yWendu,bWendu,tianqi,fengli,fengxiang,aqi,aqiLevel,aqiInfo,cpi,h_3,h_9,l_3,l_9,h_price_pred,l_price_pred
17,韭菜,5.0,5.5,4.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,2.9,5.366666666666668,2.199999999999997,4.411111111111111,5.527161596189899,4.40447215844398
18,白萝卜,1.5,1.8,1.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,4.133333333333333,5.422222222222223,3.3999999999999972,4.477777777777778,2.1442844549409004,1.597393735602143
19,胡萝卜,3.0,3.3,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,4.166666666666667,5.111111111111112,3.366666666666664,4.155555555555555,3.728285073086219,3.010761312019641
20,土豆,1.9,2.2,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,3.5333333333333337,5.233333333333333,2.8999999999999972,4.288888888888888,2.6234913798222363,2.0442682047549345
21,葱头,2.4,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,2.4333333333333336,5.222222222222223,1.8666666666666638,4.277777777777778,2.726525956515927,2.096755928417765
22,大葱,5.5,6.0,5.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,2.766666666666667,4.144444444444445,2.166666666666664,3.3333333333333335,4.473462428817341,3.5441633863754904
23,生姜,7.0,8.0,6.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,3.6666666666666665,3.366666666666667,2.8999999999999972,2.6666666666666665,6.968102972918,5.776827893655305
24,大蒜,8.2,8.8,7.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.6000000000000005,4.055555555555556,4.5333333333333306,3.266666666666667,13.14878723128894,10.060831988336254
25,芹菜,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,7.6000000000000005,4.844444444444445,6.466666666666664,4.0,4.784355548675697,3.994050399559359
26,莴笋,2.4,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,7.266666666666667,4.822222222222223,6.199999999999997,4.0,2.7162792957531163,2.22129450666381
27,蒜薹,9.5,10.0,8.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.533333333333334,4.522222222222222,4.666666666666663,3.688888888888889,7.807938111539563,6.29512791385597
28,西红柿,5.3,5.8,4.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.933333333333334,5.433333333333334,4.733333333333331,4.455555555555556,4.303330513913097,3.5689556912788802
29,尖椒,5.8,6.2,5.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,6.2,5.711111111111112,4.966666666666665,4.688888888888889,6.432670837089401,5.403601871748986
30,青椒,4.5,4.8,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,7.333333333333333,6.155555555555556,6.0666666666666655,5.088888888888889,4.645577979934087,3.880540100542184
31,茄子,4.5,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.6000000000000005,6.377777777777778,4.733333333333332,5.311111111111111,4.364138782020741,3.5498395818958115
32,黄瓜,4.2,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.333333333333333,6.2666666666666675,4.499999999999998,5.222222222222222,4.068490326657277,3.222703917812635
33,南瓜,1.9,2.2,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,4.800000000000001,5.888888888888889,4.066666666666664,4.933333333333334,1.98803270687476,1.6670515745477092
34,冬瓜,2.1,2.3,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,3.9333333333333336,5.155555555555556,3.266666666666664,4.2444444444444445,2.0471359932833932,1.6924006823395352
35,香菇,11.0,12.5,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,3.0333333333333337,4.855555555555556,2.466666666666664,3.9777777777777774,12.316272271700866,10.338466756498882
36,金针菇,12.0,13.0,11.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-02,2018-04-19,9,21,阴~多云,微风,南风,113,3,轻度污染,102.3,5.666666666666667,5.933333333333334,4.63333333333333,4.922222222222222,10.677065189546852,9.239997473004884
37,大白菜,1.3,1.6,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,9.266666666666667,6.2666666666666675,7.766666666666663,5.2555555555555555,2.434746299516137,1.761188711150253
38,洋白菜,1.5,1.7,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,9.033333333333333,5.800000000000001,7.566666666666663,4.844444444444445,2.095568197072845,1.6053324388514132
39,生菜,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.433333333333334,5.300000000000001,4.466666666666662,4.388888888888889,5.276358054734665,4.140879050801394
40,韭菜,5.0,5.5,4.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.766666666666667,5.322222222222224,2.1999999999999957,4.411111111111112,5.582000101293142,4.4926536352043005
41,白萝卜,1.5,1.8,1.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,4.066666666666667,5.377777777777779,3.3999999999999964,4.477777777777778,2.1808089630932854,1.6683954092045084
42,胡萝卜,3.0,3.3,2.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,4.1000000000000005,5.066666666666667,3.366666666666663,4.155555555555556,3.764809581238604,3.0817629856220066
43,土豆,1.9,2.2,1.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,3.5333333333333337,5.188888888888889,2.8999999999999964,4.288888888888889,2.641701891023761,2.0980900751993445
44,葱头,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.4333333333333336,5.177777777777779,1.8666666666666627,4.277777777777779,2.744736467717451,2.150577798862175
45,大葱,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.766666666666667,4.1000000000000005,2.1666666666666625,3.333333333333334,4.491672940018866,3.5979852568199004
46,生姜,7.0,7.8,6.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,3.4333333333333336,3.244444444444445,2.766666666666662,2.622222222222223,6.960603179902509,5.837294353751076
47,大蒜,8.2,8.8,7.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.300000000000001,3.933333333333333,4.399999999999996,3.222222222222223,13.15960143522431,10.138478251589982
48,芹菜,4.8,5.2,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,7.300000000000001,4.722222222222222,6.333333333333329,3.9555555555555566,4.795169752611066,4.0716966628130855
49,莴笋,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,7.266666666666667,4.7444444444444445,6.199999999999996,3.9555555555555566,2.7475539798618467,2.2802235590392232
50,蒜薹,9.5,10.0,8.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.6000000000000005,4.444444444444445,4.6666666666666625,3.6444444444444457,7.820898798697435,6.336877163073428
51,西红柿,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,6.0,5.355555555555556,4.733333333333328,4.411111111111112,4.3162912010709675,3.610704940496338
52,尖椒,5.5,6.2,5.3,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,6.033333333333334,5.577777777777778,4.866666666666661,4.6111111111111125,6.445509948339426,5.466231801155636
53,青椒,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,7.166666666666667,6.022222222222222,5.9666666666666615,5.011111111111112,4.658417091184111,3.9431700299488335
54,茄子,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.433333333333334,6.2444444444444445,4.699999999999995,5.255555555555556,4.377972871122482,3.62710312937876
55,黄瓜,4.3,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.333333333333333,6.211111111111112,4.566666666666661,5.211111111111112,4.113175970005492,3.2993143437188963
56,南瓜,1.8,2.1,1.45,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,4.800000000000001,5.855555555555557,4.133333333333327,4.922222222222223,2.057809589606288,1.7505812819536524
57,冬瓜,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,3.900000000000001,5.1111111111111125,3.21666666666666,4.216666666666669,2.0864325275671023,1.7477087668508289
58,香菇,11.0,12.5,10.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,2.9666666666666672,4.7777777777777795,2.4166666666666603,3.950000000000001,12.32708894538504,10.391985820339633
59,金针菇,11.5,12.5,11.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-04,2018-04-19,11,22,多云,微风,南风,148,3,轻度污染,102.3,5.600000000000001,5.855555555555558,4.583333333333328,4.894444444444446,10.687881863231024,9.293516536845633
60,大白菜,1.3,1.6,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,9.066666666666668,6.1333333333333355,7.766666666666661,5.227777777777779,2.2373575084701125,1.6631497071403687
61,洋白菜,1.5,1.7,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,8.866666666666669,5.722222222222225,7.56666666666666,4.850000000000001,1.9137247320230397,1.5043871588763587
62,生菜,4.8,5.2,4.4,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.266666666666668,5.222222222222225,4.466666666666661,4.394444444444447,5.094514589684859,4.03993377082634
63,韭菜,5.2,5.6,5.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,2.8333333333333344,5.266666666666669,2.266666666666661,4.416666666666668,5.387494380141444,4.360874995842646
64,白萝卜,1.5,1.8,1.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,4.166666666666668,5.333333333333337,3.533333333333328,4.505555555555556,1.990686841009528,1.5461201270900156
65,胡萝卜,2.9,3.2,2.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,4.200000000000002,5.022222222222225,3.4999999999999947,4.1833333333333345,3.5746874591548465,2.9594877035075133
66,土豆,1.8,2.1,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,3.533333333333335,5.1444444444444475,2.9333333333333282,4.322222222222224,2.4331948946043163,1.9660837295493772
67,葱头,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,2.3666666666666685,5.133333333333336,1.7999999999999947,4.300000000000002,2.527700485480205,2.0060577771654513
68,大葱,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,2.7000000000000015,4.055555555555558,2.0999999999999948,3.3555555555555574,4.2746369577816195,3.453465235123177
69,生姜,7.0,7.8,6.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,3.400000000000002,3.2555555555555578,2.7333333333333285,2.6444444444444466,6.810311044569514,5.71267096930786
70,大蒜,8.2,8.8,7.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.3000000000000025,3.944444444444446,4.399999999999995,3.2444444444444467,13.013325048337288,10.016453300651067
71,芹菜,4.7,5.1,4.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,7.300000000000003,4.733333333333334,6.333333333333329,3.9777777777777796,4.648893365724042,3.9496717118741715
72,莴笋,2.5,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,7.233333333333335,4.722222222222223,6.166666666666662,3.944444444444447,2.5976507594405143,2.156835830481878
73,蒜薹,9.5,10.0,8.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.566666666666669,4.411111111111111,4.633333333333328,3.6111111111111134,7.683800474575534,6.217772845856505
74,西红柿,5.0,5.3,4.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.966666666666669,5.322222222222223,4.699999999999995,4.37777777777778,4.179192876949066,3.491600623279415
75,尖椒,5.4,6.1,5.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,6.033333333333336,5.555555555555555,4.866666666666661,4.588888888888891,6.312297734359609,5.349314032147724
76,青椒,4.6,4.8,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,7.133333333333336,6.0,5.933333333333327,4.988888888888891,4.521189128758322,3.823653827436619
77,茄子,4.6,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.400000000000003,6.222222222222222,4.666666666666661,5.233333333333336,4.240744908696692,3.5075869268665456
78,黄瓜,4.3,4.6,4.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,5.300000000000003,6.188888888888889,4.533333333333327,5.188888888888892,3.9759480075797007,3.1797981412066814
79,南瓜,1.8,2.1,1.45,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,4.8000000000000025,5.833333333333334,4.133333333333327,4.900000000000002,1.9245973756264694,1.6336635129457409
80,冬瓜,2.0,2.2,1.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-06,2018-04-19,10,23,多云,微风,南风,152,4,中度污染,102.3,3.900000000000002,5.08888888888889,3.21666666666666,4.194444444444447,1.9532203135872854,1.6307909978429183
81,大白菜,1.5,1.7,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.9666666666666686,4.766666666666668,2.4166666666666603,3.9388888888888918,1.6580148968271953,1.3461908406059955
82,洋白菜,1.3,1.5,1.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.0000000000000018,4.644444444444447,1.4833333333333272,3.850000000000003,1.2518220571430874,1.1281436391487367
83,生菜,4.5,5.0,4.2,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,1.8000000000000018,3.700000000000002,1.399999999999994,3.0944444444444477,4.531138844911367,3.766210188304827
84,韭菜,5.0,5.6,4.8,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.7333333333333356,3.666666666666669,2.1999999999999935,3.0500000000000034,5.073041222407367,4.225533182361559
85,白萝卜,1.4,1.6,1.1,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,4.033333333333336,3.6111111111111134,3.3999999999999937,3.0055555555555586,1.6731464672463872,1.405393809314674
86,胡萝卜,3.0,3.3,2.7,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,4.066666666666669,3.255555555555558,3.3666666666666605,2.6611111111111145,3.2323151226161704,2.812665874823073
87,土豆,1.8,2.1,1.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,3.500000000000002,3.066666666666669,2.8666666666666614,2.494444444444448,2.0869892999932405,1.8254658915401403
88,葱头,2.4,2.8,2.0,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.3333333333333357,2.7888888888888914,1.7999999999999945,2.2277777777777814,2.185601188014152,1.889958804319491
89,大葱,4.8,5.0,4.5,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,2.733333333333336,2.866666666666669,2.0999999999999943,2.2888888888888927,4.071857262700217,3.3296159900182976
90,生姜,7.0,7.8,6.6,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,3.300000000000003,3.1777777777777803,2.6999999999999944,2.5888888888888926,6.7321000880395445,5.605648200312718
91,大蒜,8.4,8.8,7.9,四川成都龙泉聚和(国际)果蔬菜交易中心,cd,vegnet.com.cn,2016-03-09,2018-04-19,6,12,小雨~中雨,微风,东北风,44,1,优,102.3,5.200000000000004,3.8555555555555574,4.366666666666661,3.1888888888888927,12.922568472115662,9.905970890906083
